dataset,rho,calibration_epoch,task_index,task_id,method,display_name,quantity,n,mean,bootstrap_95_ci_low,bootstrap_95_ci_high
weather,7/10,17,267,weather:266,no_eg,No-EG,mean_reputation_honest,20,0.4446409294192824,0.4356635366684155,0.4536482237856015
weather,7/10,17,267,weather:266,no_eg,No-EG,mean_reputation_malicious,20,0.8288173844610641,0.8225583514909898,0.8351191844555143
weather,7/10,17,267,weather:266,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.38417645504178166,-0.3959989037406119,-0.37346603463652356
weather,7/10,18,273,weather:272,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8540067617362282,0.846430209918417,0.8619211071855623
weather,7/10,18,273,weather:272,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.38825481860001143,0.38105588916482475,0.39580853358206564
weather,7/10,18,273,weather:272,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4657519431362168,0.452355348410397,0.4783482724642938
weather,7/10,18,273,weather:272,no_eg,No-EG,mean_reputation_honest,20,0.47475624282091117,0.46361292870740667,0.4855201952145051
weather,7/10,18,273,weather:272,no_eg,No-EG,mean_reputation_malicious,20,0.7881087633556321,0.7827753425555576,0.7936570073123381
weather,7/10,18,273,weather:272,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.31335252053472085,-0.3277979788553498,-0.3007368424049914
weather,7/10,19,280,weather:279,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8665505973814235,0.8593305739054088,0.8742070481315171
weather,7/10,19,280,weather:279,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.38504285894173185,0.3780260558941286,0.39202568312363484
weather,7/10,19,280,weather:279,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.48150773843969163,0.4687821913332817,0.49388415487565207
weather,7/10,19,280,weather:279,no_eg,No-EG,mean_reputation_honest,20,0.49343316435735673,0.4829220592299002,0.5032379577107468
weather,7/10,19,280,weather:279,no_eg,No-EG,mean_reputation_malicious,20,0.7678532644415843,0.7623046443596723,0.7735269102753477
weather,7/10,19,280,weather:279,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.27442010008422757,-0.2895676328941357,-0.26068388162234907
weather,7/10,20,288,weather:287,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8737548609437128,0.8658013854728906,0.8820161371538406
weather,7/10,20,288,weather:287,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.3860966466897344,0.37876926720265475,0.39337849435361616
weather,7/10,20,288,weather:287,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4876582142539784,0.4739264631672835,0.5011024344959849
weather,7/10,20,288,weather:287,no_eg,No-EG,mean_reputation_honest,20,0.49934846158108376,0.48833858872822083,0.5093241494998365
weather,7/10,20,288,weather:287,no_eg,No-EG,mean_reputation_malicious,20,0.7865791229921473,0.7801430651746122,0.7932124896409088
weather,7/10,20,288,weather:287,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.2872306614110635,-0.3032727346858489,-0.2724894649442421
weather,7/10,21,298,weather:297,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8804432750220507,0.8712008287310385,0.8897513000940109
weather,7/10,21,298,weather:297,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.38557849700705404,0.3778472537838488,0.39353417438837496
weather,7/10,21,298,weather:297,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.49486477801499656,0.47901604033825057,0.510055377775706
weather,7/10,21,298,weather:297,no_eg,No-EG,mean_reputation_honest,20,0.5292212380712669,0.5177978992422786,0.5401180412613797
weather,7/10,21,298,weather:297,no_eg,No-EG,mean_reputation_malicious,20,0.7879588917445259,0.7814221428486536,0.7945787328829259
weather,7/10,21,298,weather:297,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.258737653673259,-0.2754851106448611,-0.24324683624414978
weather,7/10,22,308,weather:307,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8849333267113875,0.8751004875509424,0.894681343550221
weather,7/10,22,308,weather:307,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.39013796341252593,0.38245238288639,0.3980502560695757
weather,7/10,22,308,weather:307,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4947953632988615,0.4784756451182139,0.5104236420604752
weather,7/10,22,308,weather:307,no_eg,No-EG,mean_reputation_honest,20,0.5405634186149003,0.5267535166762689,0.5540236441953729
weather,7/10,22,308,weather:307,no_eg,No-EG,mean_reputation_malicious,20,0.8020624593985743,0.7936860371004182,0.8101956654014099
weather,7/10,22,308,weather:307,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.2614990407836741,-0.28113302724511946,-0.2426164883224727
weather,7/10,23,322,weather:321,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8899800471187588,0.8799958652733922,0.899777795965649
weather,7/10,23,322,weather:321,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.40009738061309436,0.3918316366345875,0.4080088736231658
weather,7/10,23,322,weather:321,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4898826665056644,0.47312220158826357,0.5060807277773344
weather,7/10,23,322,weather:321,no_eg,No-EG,mean_reputation_honest,20,0.5799586976770696,0.5660264469033092,0.5929339387946015
weather,7/10,23,322,weather:321,no_eg,No-EG,mean_reputation_malicious,20,0.8316857560695861,0.8221754436837121,0.8409986323046963
weather,7/10,23,322,weather:321,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.2517270583925164,-0.2734084303621581,-0.2309094351876052
weather,7/10,24,366,weather:365,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8953776029580515,0.8843897052185169,0.9057663403684844
weather,7/10,24,366,weather:365,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4340337130469414,0.4254061031513082,0.4428176958415437
weather,7/10,24,366,weather:365,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.46134388991111003,0.4432629982574529,0.4787852317875666
weather,7/10,24,366,weather:365,no_eg,No-EG,mean_reputation_honest,20,0.7347359137536947,0.7243190318300939,0.7444045495085211
weather,7/10,24,366,weather:365,no_eg,No-EG,mean_reputation_malicious,20,0.8895945082955777,0.8833683783389601,0.8958278153032111
weather,7/10,24,366,weather:365,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.15485859454188303,-0.17078388173569078,-0.13997159134287368
weather,7/10,25,410,weather:409,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.8987707286598944,0.8865170440421991,0.9109231099019921
weather,7/10,25,410,weather:409,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.48112780931441723,0.4721085551435075,0.4905805989512222
weather,7/10,25,410,weather:409,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4176429193454772,0.3968173422090647,0.4371119875544709
weather,7/10,25,410,weather:409,no_eg,No-EG,mean_reputation_honest,20,0.9085300615456707,0.8953821468658182,0.9217709549618277
weather,7/10,25,410,weather:409,no_eg,No-EG,mean_reputation_malicious,20,0.93166657855651,0.9252073071003162,0.9380571279745583
weather,7/10,25,410,weather:409,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.02313651701083928,-0.041953801849373196,-0.0038456935180045584
weather,7/10,26,431,weather:430,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9001998647578275,0.8869703049324004,0.9131738760633035
weather,7/10,26,431,weather:430,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5255289328468018,0.5172966108560347,0.5340756070448538
weather,7/10,26,431,weather:430,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.37467093191102574,0.35381423631483105,0.3950772128458745
weather,7/10,26,431,weather:430,no_eg,No-EG,mean_reputation_honest,20,0.944831121365033,0.9334989589069224,0.9561000360411833
weather,7/10,26,431,weather:430,no_eg,No-EG,mean_reputation_malicious,20,0.9466380639672317,0.9412777415926838,0.9521329259878386
weather,7/10,26,431,weather:430,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.0018069426021986967,-0.01805871504903932,0.014091137205237024
weather,7/10,27,440,weather:439,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9037095683759625,0.8897672007902172,0.9175644342846054
weather,7/10,27,440,weather:439,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5600848322609451,0.5512337046485275,0.5690378907177857
weather,7/10,27,440,weather:439,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3436247361150175,0.32053664737428444,0.36515260900323865
weather,7/10,27,440,weather:439,no_eg,No-EG,mean_reputation_honest,20,0.9563272016248194,0.9458037958156366,0.9666339370706507
weather,7/10,27,440,weather:439,no_eg,No-EG,mean_reputation_malicious,20,0.942242980711328,0.9364986546765397,0.9482978360015226
weather,7/10,27,440,weather:439,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.014084220913491536,-0.002138036365349601,0.029946515232293996
weather,7/10,28,450,weather:449,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9090759395114414,0.8947824793714082,0.9226314626492408
weather,7/10,28,450,weather:449,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5963028315828817,0.5889473055999855,0.6038751300765827
weather,7/10,28,450,weather:449,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.31277310792855967,0.2918691144954535,0.33394124084981924
weather,7/10,28,450,weather:449,no_eg,No-EG,mean_reputation_honest,20,0.9580773056741768,0.9473192005572285,0.9684076646077924
weather,7/10,28,450,weather:449,no_eg,No-EG,mean_reputation_malicious,20,0.9413983056133202,0.9360094281288347,0.947130063101017
weather,7/10,28,450,weather:449,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.01667900006085673,0.0003507362470302086,0.03218100814397111
weather,7/10,29,466,weather:465,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.912107177541052,0.8976972888866577,0.9264932943770372
weather,7/10,29,466,weather:465,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6101100945369285,0.6016427059903352,0.6188839048479008
weather,7/10,29,466,weather:465,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3019970830041234,0.2788847944224084,0.32390036145471096
weather,7/10,29,466,weather:465,no_eg,No-EG,mean_reputation_honest,20,0.9592276653915132,0.9516628531517872,0.9664378088000253
weather,7/10,29,466,weather:465,no_eg,No-EG,mean_reputation_malicious,20,0.9392675358521946,0.9347786444577257,0.9440935463539061
weather,7/10,29,466,weather:465,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.01996012953931852,0.007857309364766234,0.03142165864487072
weather,7/10,30,469,weather:468,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9166925784666186,0.9019685009377066,0.9308862745161052
weather,7/10,30,469,weather:468,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6320498588496309,0.625055251763827,0.6391886282530082
weather,7/10,30,469,weather:468,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.28464271961698767,0.26303905816940093,0.3055047021597963
weather,7/10,30,469,weather:468,no_eg,No-EG,mean_reputation_honest,20,0.9537964415566499,0.9442928932208098,0.9627851254673251
weather,7/10,30,469,weather:468,no_eg,No-EG,mean_reputation_malicious,20,0.9213006249301187,0.9162021261508688,0.9268910013035022
weather,7/10,30,469,weather:468,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.032495816626531226,0.017771912223376436,0.04613078587899467
weather,7/10,31,480,weather:479,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9216469879165685,0.9079747477313865,0.9348582859448447
weather,7/10,31,480,weather:479,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6505156353833428,0.6448166390731145,0.6563228975758542
weather,7/10,31,480,weather:479,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.2711313525332257,0.2520646796143661,0.2898426131693981
weather,7/10,31,480,weather:479,no_eg,No-EG,mean_reputation_honest,20,0.9365616419346215,0.9261826050016657,0.9453971330364312
weather,7/10,31,480,weather:479,no_eg,No-EG,mean_reputation_malicious,20,0.91810830369702,0.9129684402737599,0.9240086865381063
weather,7/10,31,480,weather:479,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,0.018453338237601563,0.002749435475889195,0.032311844795579005
weather,7/10,32,534,weather:533,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.925616237502752,0.9125955027901227,0.9383703329247624
weather,7/10,32,534,weather:533,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6236258990030988,0.6189967163139367,0.6284452140497595
weather,7/10,32,534,weather:533,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.30199033849965323,0.2844909630095271,0.3189535457680498
weather,7/10,32,534,weather:533,no_eg,No-EG,mean_reputation_honest,20,0.7712356856846478,0.7580598611434229,0.7829378921595235
weather,7/10,32,534,weather:533,no_eg,No-EG,mean_reputation_malicious,20,0.8468120392945594,0.8399535881413255,0.8539567086288498
weather,7/10,32,534,weather:533,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.07557635360991154,-0.09416597086092221,-0.05957536116184496
weather,7/10,33,547,weather:546,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9310509203951824,0.9187408701709855,0.9432747375183778
weather,7/10,33,547,weather:546,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.6085709981806305,0.6041984912538839,0.6131355302729693
weather,7/10,33,547,weather:546,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3224799222145518,0.3070243968949,0.3374991107846065
weather,7/10,33,547,weather:546,no_eg,No-EG,mean_reputation_honest,20,0.7296172667202222,0.7181307884552609,0.7395860800550623
weather,7/10,33,547,weather:546,no_eg,No-EG,mean_reputation_malicious,20,0.8334141968135691,0.8243094822175695,0.8423184226419596
weather,7/10,33,547,weather:546,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.1037969300933469,-0.12067715490459736,-0.08879139094843838
weather,7/10,34,553,weather:552,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.934500343678759,0.9223153883506874,0.9462363788736219
weather,7/10,34,553,weather:552,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5990674435359993,0.5944581463490405,0.6036566414546342
weather,7/10,34,553,weather:552,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3354329001427597,0.32112655508387206,0.3492752987768678
weather,7/10,34,553,weather:552,no_eg,No-EG,mean_reputation_honest,20,0.7256202683602689,0.7150135198809177,0.7346018850687561
weather,7/10,34,553,weather:552,no_eg,No-EG,mean_reputation_malicious,20,0.8227570986925081,0.8148316678985152,0.8308290708211908
weather,7/10,34,553,weather:552,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.09713683033223916,-0.1139336880999412,-0.08297801983255623
weather,7/10,35,582,weather:581,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.935211514835006,0.922599855558693,0.947523945258366
weather,7/10,35,582,weather:581,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.573572647122042,0.5688082720101245,0.5784390629218028
weather,7/10,35,582,weather:581,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3616388677129639,0.34731494913780214,0.375497954342462
weather,7/10,35,582,weather:581,no_eg,No-EG,mean_reputation_honest,20,0.6177945164477953,0.6050317010807617,0.6287671201346893
weather,7/10,35,582,weather:581,no_eg,No-EG,mean_reputation_malicious,20,0.830971380097706,0.8222713505106594,0.8398932722944776
weather,7/10,35,582,weather:581,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.21317686364991068,-0.2323548284301469,-0.19731639717971863
weather,7/10,36,587,weather:586,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9377149576694781,0.9253715051354464,0.9498514565443462
weather,7/10,36,587,weather:586,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5485494521071963,0.543818835811799,0.5535846820115334
weather,7/10,36,587,weather:586,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.3891655055622818,0.37537869011209124,0.4026592999841829
weather,7/10,36,587,weather:586,no_eg,No-EG,mean_reputation_honest,20,0.6359866948642512,0.6203357654489856,0.6502781997663154
weather,7/10,36,587,weather:586,no_eg,No-EG,mean_reputation_malicious,20,0.7891523050149016,0.780456442467925,0.798880083885462
weather,7/10,36,587,weather:586,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.15316561015065047,-0.17639256441557394,-0.13249683640002186
weather,7/10,37,606,weather:605,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9413488196176825,0.9296470692966963,0.9528761213910638
weather,7/10,37,606,weather:605,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5307813811142437,0.5261360509424563,0.53543037054816
weather,7/10,37,606,weather:605,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4105674385034388,0.3979118884849731,0.4225878493655784
weather,7/10,37,606,weather:605,no_eg,No-EG,mean_reputation_honest,20,0.5822601851916339,0.5670800769256958,0.5962840634983063
weather,7/10,37,606,weather:605,no_eg,No-EG,mean_reputation_malicious,20,0.8232152785535901,0.815306718944869,0.8305598398792107
weather,7/10,37,606,weather:605,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.24095509336195617,-0.2605971534511448,-0.222746671603627
weather,7/10,38,611,weather:610,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9415930029142562,0.9291687853729742,0.9535785155247632
weather,7/10,38,611,weather:610,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.5169330201577004,0.5123963937503676,0.5216788893423544
weather,7/10,38,611,weather:610,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.42465998275655575,0.41258118419648193,0.43619724734874876
weather,7/10,38,611,weather:610,no_eg,No-EG,mean_reputation_honest,20,0.5629614906852595,0.5485746205901562,0.575883489396092
weather,7/10,38,611,weather:610,no_eg,No-EG,mean_reputation_malicious,20,0.7961910049476767,0.7891386999180953,0.8033855184753944
weather,7/10,38,611,weather:610,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.23322951426241723,-0.2520288721902053,-0.21668867073597034
weather,7/10,39,644,weather:643,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9443507466407639,0.9323108846285877,0.9558513980066508
weather,7/10,39,644,weather:643,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4936462969527347,0.4877503032926013,0.4992758409134778
weather,7/10,39,644,weather:643,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4507044496880292,0.43905185009060677,0.46200679710737624
weather,7/10,39,644,weather:643,no_eg,No-EG,mean_reputation_honest,20,0.5009441393193758,0.4915651187973713,0.5095159486116524
weather,7/10,39,644,weather:643,no_eg,No-EG,mean_reputation_malicious,20,0.8484017150296613,0.8420111969688349,0.855031207995094
weather,7/10,39,644,weather:643,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.3474575757102855,-0.36078598741924406,-0.33551973648991
weather,7/10,40,649,weather:648,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9463471888895963,0.9346286957878428,0.9577975910020015
weather,7/10,40,649,weather:648,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.47320356912991074,0.46774895190935206,0.4788617703498038
weather,7/10,40,649,weather:648,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.47314361975968555,0.4614336535185649,0.4842801801922743
weather,7/10,40,649,weather:648,no_eg,No-EG,mean_reputation_honest,20,0.5187068654327124,0.5066312779436851,0.5301541117501622
weather,7/10,40,649,weather:648,no_eg,No-EG,mean_reputation_malicious,20,0.7942079791395178,0.7884022232670247,0.8009489509663396
weather,7/10,40,649,weather:648,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.27550111370680547,-0.29131464888493314,-0.26205023362534763
weather,7/10,41,685,weather:684,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9485687115079369,0.9369368780708033,0.9597990324996473
weather,7/10,41,685,weather:684,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4573136445937613,0.4518144762897059,0.4630785826621913
weather,7/10,41,685,weather:684,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.49125506691417553,0.4793701363514347,0.5022958189901814
weather,7/10,41,685,weather:684,no_eg,No-EG,mean_reputation_honest,20,0.5590705793327764,0.5406766769116403,0.5766948500967127
weather,7/10,41,685,weather:684,no_eg,No-EG,mean_reputation_malicious,20,0.8208792348322395,0.8143597652759712,0.8279551589178026
weather,7/10,41,685,weather:684,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.2618086554994631,-0.2832964709898314,-0.2421298239587011
weather,7/10,42,699,weather:698,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9466961921176419,0.9343817078136377,0.9583427978812254
weather,7/10,42,699,weather:698,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.45211265989113975,0.44585421680119813,0.45828399045367585
weather,7/10,42,699,weather:698,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.4945835322265022,0.4832338913904362,0.5049039861548036
weather,7/10,42,699,weather:698,no_eg,No-EG,mean_reputation_honest,20,0.6075393065296374,0.592913505103248,0.6210586591465702
weather,7/10,42,699,weather:698,no_eg,No-EG,mean_reputation_malicious,20,0.8132839963115475,0.8072131090464757,0.8201903103783774
weather,7/10,42,699,weather:698,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.20574468978191013,-0.22616015946578122,-0.1884937550328207
weather,7/10,43,700,weather:699,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9489869006678967,0.937143613753231,0.9606566818853106
weather,7/10,43,700,weather:699,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.44435793969166454,0.43779982775373705,0.45070905708595654
weather,7/10,43,700,weather:699,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5046289609762322,0.49441572244187904,0.5141010459007206
weather,7/10,43,700,weather:699,no_eg,No-EG,mean_reputation_honest,20,0.6440340616418481,0.631003515697088,0.6559133070641593
weather,7/10,43,700,weather:699,no_eg,No-EG,mean_reputation_malicious,20,0.7538711733516572,0.7485256827246898,0.7602869303188398
weather,7/10,43,700,weather:699,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.10983711170980909,-0.12876485256778836,-0.09371046752440884
weather,7/10,44,723,weather:722,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9501769950047765,0.9382209058037181,0.961937289791175
weather,7/10,44,723,weather:722,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4421796098263602,0.43530863351160093,0.44868060341899535
weather,7/10,44,723,weather:722,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5079973851784163,0.4973310039292343,0.5174280177582179
weather,7/10,44,723,weather:722,no_eg,No-EG,mean_reputation_honest,20,0.6615132074875681,0.6466785193099134,0.6745769807414741
weather,7/10,44,723,weather:722,no_eg,No-EG,mean_reputation_malicious,20,0.8079293722348287,0.8010724550078482,0.8150516882857792
weather,7/10,44,723,weather:722,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.1464161647472606,-0.16592228502857567,-0.12884740400493389
weather,7/10,45,725,weather:724,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.952704617910989,0.9416718392638009,0.9638585806388967
weather,7/10,45,725,weather:724,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4432213670324373,0.43645305479808083,0.44999453576901893
weather,7/10,45,725,weather:724,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5094832508785517,0.49917931351522266,0.5185937380678995
weather,7/10,45,725,weather:724,no_eg,No-EG,mean_reputation_honest,20,0.6884358062857113,0.6744184083748926,0.7006023190620266
weather,7/10,45,725,weather:724,no_eg,No-EG,mean_reputation_malicious,20,0.7680332768621406,0.76071136836445,0.7760479750321321
weather,7/10,45,725,weather:724,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.07959747057642931,-0.10026503934739052,-0.06222277707828942
weather,7/10,46,730,weather:729,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9533528675611043,0.941870374266089,0.9644261252179306
weather,7/10,46,730,weather:729,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.44651641800784286,0.43905987885346376,0.4535728527354461
weather,7/10,46,730,weather:729,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5068364495532615,0.4968295549909749,0.5158081352288794
weather,7/10,46,730,weather:729,no_eg,No-EG,mean_reputation_honest,20,0.7008499572461443,0.6857212434039744,0.7141789379742609
weather,7/10,46,730,weather:729,no_eg,No-EG,mean_reputation_malicious,20,0.7775059700616492,0.7705456200526204,0.784825700715177
weather,7/10,46,730,weather:729,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.07665601281550494,-0.09805108231002692,-0.0584972337436498
weather,7/10,47,733,weather:732,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9555602577081607,0.9442750406037755,0.9664299199762988
weather,7/10,47,733,weather:732,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.45204628577348704,0.44447145145891015,0.4591366214516286
weather,7/10,47,733,weather:732,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.5035139719346736,0.49449637675262725,0.5115036686316019
weather,7/10,47,733,weather:732,no_eg,No-EG,mean_reputation_honest,20,0.7120141345277233,0.6995340505790468,0.7226678771868541
weather,7/10,47,733,weather:732,no_eg,No-EG,mean_reputation_malicious,20,0.7680302576880693,0.7616896328266691,0.7750070432961325
weather,7/10,47,733,weather:732,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.05601612316034596,-0.07487062445443547,-0.04018639690550016
weather,7/10,48,782,weather:781,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9567782146249743,0.9459817014960099,0.9672383615611181
weather,7/10,48,782,weather:781,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4672061770011019,0.45922935689053324,0.4746659975590036
weather,7/10,48,782,weather:781,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.48957203762387236,0.48073538735021076,0.4969647604023952
weather,7/10,48,782,weather:781,no_eg,No-EG,mean_reputation_honest,20,0.8267695673347377,0.8135938670401149,0.8386613413657763
weather,7/10,48,782,weather:781,no_eg,No-EG,mean_reputation_malicious,20,0.8975050216285679,0.8903916676709771,0.9051630106157815
weather,7/10,48,782,weather:781,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.07073545429383016,-0.08877227745040342,-0.05470195896517858
weather,7/10,49,790,weather:789,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9559514517655303,0.9448831533932678,0.9671252965510008
weather,7/10,49,790,weather:789,lir_pptd,LIR-PPTD,mean_reputation_malicious,20,0.4847301613943161,0.47675470638384765,0.4924737542546235
weather,7/10,49,790,weather:789,lir_pptd,LIR-PPTD,reputation_gap_honest_minus_malicious,20,0.47122129037121424,0.4625780634221251,0.47896096494209
weather,7/10,49,790,weather:789,no_eg,No-EG,mean_reputation_honest,20,0.8612852660627685,0.8504753240656918,0.870998130789943
weather,7/10,49,790,weather:789,no_eg,No-EG,mean_reputation_malicious,20,0.897886575250616,0.8915859842866106,0.9045619269619329
weather,7/10,49,790,weather:789,no_eg,No-EG,reputation_gap_honest_minus_malicious,20,-0.03660130918784753,-0.05280160466071049,-0.022812444833569527
weather,7/10,50,859,weather:858,lir_pptd,LIR-PPTD,mean_reputation_honest,20,0.9554398558753864,0.9438938262808036,0.9670680598398288
