seed,family,attack,rho,endpoint,lir_pptd_primary_loss,mean_vote_primary_loss,delta_lir_minus_mean,final_reputation_gap,effective_attacked_report_fraction,calibration_attacked_count,on_off_starting_phase
4002,synthetic_num_longitudinal,random,1/2,MAE,0.068086596887756846,0.095017036863110814,-0.026930439975353968,0.2146996142752453,0.5,5,not_applicable
4003,synthetic_num_longitudinal,random,1/2,MAE,0.071191612677500389,0.098466177570561802,-0.027274564893061413,0.2166140091557241,0.5,5,not_applicable
4004,synthetic_num_longitudinal,random,1/2,MAE,0.067918822969573529,0.096917830463716106,-0.028999007494142576,0.20154812770767433,0.5,5,not_applicable
4005,synthetic_num_longitudinal,random,1/2,MAE,0.066234740134256897,0.091942697691553251,-0.025707957557296354,0.22119657781206675,0.5,5,not_applicable
4006,synthetic_num_longitudinal,random,1/2,MAE,0.068085432020366685,0.095569774140322322,-0.027484342119955637,0.22931852934267538,0.5,5,not_applicable
4007,synthetic_num_longitudinal,random,1/2,MAE,0.067240893386817087,0.095144099151509736,-0.027903205764692649,0.23422445956421623,0.5,5,not_applicable
4008,synthetic_num_longitudinal,random,1/2,MAE,0.065833193327643866,0.093694545792909303,-0.027861352465265436,0.2541234089470392,0.5,5,not_applicable
4009,synthetic_num_longitudinal,random,1/2,MAE,0.070523583663858693,0.099628646492965651,-0.029105062829106958,0.24142111931910837,0.5,5,not_applicable
4010,synthetic_num_longitudinal,random,1/2,MAE,0.064871863767277245,0.089105403229725192,-0.024233539462447947,0.20157887965077004,0.5,5,not_applicable
4011,synthetic_num_longitudinal,random,1/2,MAE,0.071317325007997491,0.10032308103607164,-0.029005756028074152,0.22230524503372417,0.5,5,not_applicable
4012,synthetic_num_longitudinal,random,1/2,MAE,0.063492358855818686,0.092685463516283347,-0.029193104660464662,0.2500713595346572,0.5,5,not_applicable
4013,synthetic_num_longitudinal,random,1/2,MAE,0.067816934263144799,0.096763404691106852,-0.028946470427962053,0.20965513242379585,0.5,5,not_applicable
4014,synthetic_num_longitudinal,random,1/2,MAE,0.069656179907396215,0.097935343862332407,-0.028279163954936192,0.21709828723682584,0.5,5,not_applicable
4015,synthetic_num_longitudinal,random,1/2,MAE,0.068160000210123206,0.094446679002919067,-0.026286678792795861,0.20675564435012633,0.5,5,not_applicable
4016,synthetic_num_longitudinal,random,1/2,MAE,0.071560506269761393,0.10206306202272439,-0.030502555752963001,0.2329386366772731,0.5,5,not_applicable
4017,synthetic_num_longitudinal,random,1/2,MAE,0.067378696822203795,0.095333341660973638,-0.027954644838769843,0.23408403655863314,0.5,5,not_applicable
4018,synthetic_num_longitudinal,random,1/2,MAE,0.063758739321212451,0.091648915808083681,-0.027890176486871230,0.22710727929132207,0.5,5,not_applicable
4019,synthetic_num_longitudinal,random,1/2,MAE,0.071245848249539317,0.10032315145550869,-0.029077303205969370,0.21551692701633396,0.5,5,not_applicable
4020,synthetic_num_longitudinal,random,1/2,MAE,0.068733248001488803,0.096925755517676585,-0.028192507516187783,0.21111961663706608,0.5,5,not_applicable
4001,synthetic_num_longitudinal,random,7/10,MAE,0.11507037724898155,0.13870590049925800,-0.023635523250276457,0.22978834463676134,0.7,5,not_applicable
4002,synthetic_num_longitudinal,random,7/10,MAE,0.10997603623856593,0.13192994801762340,-0.021953911779057468,0.2215001284386593,0.7,5,not_applicable
4003,synthetic_num_longitudinal,random,7/10,MAE,0.10885695570710487,0.13051017332099018,-0.021653217613885307,0.22401067560109955,0.7,5,not_applicable
4004,synthetic_num_longitudinal,random,7/10,MAE,0.11062790935615732,0.13304084652765507,-0.022412937171497749,0.19491298281938263,0.7,5,not_applicable
4005,synthetic_num_longitudinal,random,7/10,MAE,0.10649310364744780,0.12826577765178178,-0.021772674004333984,0.2448781849098582,0.7,5,not_applicable
4006,synthetic_num_longitudinal,random,7/10,MAE,0.10593296522717015,0.12778317949540487,-0.021850214268234724,0.2294241128833776,0.7,5,not_applicable
4007,synthetic_num_longitudinal,random,7/10,MAE,0.10370361110929095,0.12513178945560915,-0.021428178346318203,0.22336283459542178,0.7,5,not_applicable
4008,synthetic_num_longitudinal,random,7/10,MAE,0.10488104049931729,0.12645054256916586,-0.021569502069848563,0.24301657114893122,0.7,5,not_applicable
4009,synthetic_num_longitudinal,random,7/10,MAE,0.11386363715494596,0.13598468228150515,-0.022121045126559196,0.23207838735569636,0.7,5,not_applicable
4010,synthetic_num_longitudinal,random,7/10,MAE,0.10721265275917801,0.12744633458387975,-0.020233681824701738,0.20643365631150457,0.7,5,not_applicable
4011,synthetic_num_longitudinal,random,7/10,MAE,0.11604675497323034,0.13938053095095998,-0.023333775977729649,0.21767880179542842,0.7,5,not_applicable
4012,synthetic_num_longitudinal,random,7/10,MAE,0.10274808812477969,0.12709893355459049,-0.024350845429810800,0.25603802583206137,0.7,5,not_applicable
4013,synthetic_num_longitudinal,random,7/10,MAE,0.11043917631272877,0.13382557435377816,-0.023386398041049384,0.22833301644513998,0.7,5,not_applicable
4014,synthetic_num_longitudinal,random,7/10,MAE,0.10963786193996004,0.13187354391688964,-0.022235681976929592,0.2121825898978002,0.7,5,not_applicable
4015,synthetic_num_longitudinal,random,7/10,MAE,0.10711426987079678,0.12825813604189145,-0.021143866171094665,0.2106299832185774,0.7,5,not_applicable
4016,synthetic_num_longitudinal,random,7/10,MAE,0.11494410393187702,0.13820171230097693,-0.023257608369099915,0.22164770846487708,0.7,5,not_applicable
4017,synthetic_num_longitudinal,random,7/10,MAE,0.10683159949550226,0.12891863880157017,-0.022087039306067903,0.22745243042507274,0.7,5,not_applicable
4018,synthetic_num_longitudinal,random,7/10,MAE,0.10571373614739452,0.12917853414984993,-0.023464798002455407,0.2231017580719073,0.7,5,not_applicable
4019,synthetic_num_longitudinal,random,7/10,MAE,0.11446310734403138,0.13816728356409163,-0.023704176220060248,0.22685258174192457,0.7,5,not_applicable
4020,synthetic_num_longitudinal,random,7/10,MAE,0.10806562498077028,0.12883128327526923,-0.020765658294498949,0.20296353258937205,0.7,5,not_applicable
4001,synthetic_num_longitudinal,random,9/10,MAE,0.16524644957985343,0.17323346314814596,-0.0079870135682925295,0.2274092058819941,0.9,5,not_applicable
4002,synthetic_num_longitudinal,random,9/10,MAE,0.15773545993913175,0.16519452790655499,-0.0074590679674232374,0.22045353993293182,0.9,5,not_applicable
4003,synthetic_num_longitudinal,random,9/10,MAE,0.16156998228441454,0.16855610845127517,-0.0069861261668606343,0.21911942782263466,0.9,5,not_applicable
4004,synthetic_num_longitudinal,random,9/10,MAE,0.16035162075060500,0.16818912503185594,-0.0078375042812509337,0.1991199506297957,0.9,5,not_applicable
4005,synthetic_num_longitudinal,random,9/10,MAE,0.15426302384266512,0.16188879819198550,-0.0076257743493203792,0.2375484748696306,0.9,5,not_applicable
4006,synthetic_num_longitudinal,random,9/10,MAE,0.15074285868659479,0.15832025895991686,-0.0075774002733220708,0.2299382063971534,0.9,5,not_applicable
4007,synthetic_num_longitudinal,random,9/10,MAE,0.15741173482969371,0.16482554605428349,-0.0074138112245897771,0.22340894716427168,0.9,5,not_applicable
4008,synthetic_num_longitudinal,random,9/10,MAE,0.15310200182097688,0.16005617871247891,-0.0069541768915020260,0.23557095600916234,0.9,5,not_applicable
4009,synthetic_num_longitudinal,random,9/10,MAE,0.16535737438255082,0.17252005322600059,-0.0071626788434497728,0.23545079805406322,0.9,5,not_applicable
4010,synthetic_num_longitudinal,random,9/10,MAE,0.15310661662766019,0.16021872601268544,-0.0071121093850252563,0.20959648751415977,0.9,5,not_applicable
4011,synthetic_num_longitudinal,random,9/10,MAE,0.16440111415307536,0.17203795942169533,-0.0076368452686199734,0.22524506069271,0.9,5,not_applicable
4012,synthetic_num_longitudinal,random,9/10,MAE,0.15022041901486674,0.16032837530251621,-0.010107956287649473,0.2559474578676719,0.9,5,not_applicable
4013,synthetic_num_longitudinal,random,9/10,MAE,0.16200077590971871,0.17018894453149876,-0.0081881686217800475,0.22308038742638253,0.9,5,not_applicable
4014,synthetic_num_longitudinal,random,9/10,MAE,0.16007923587274928,0.16713729735076855,-0.0070580614780192728,0.20890295354816235,0.9,5,not_applicable
4015,synthetic_num_longitudinal,random,9/10,MAE,0.15628686669520365,0.16314554520210759,-0.0068586785069039329,0.20220335120900917,0.9,5,not_applicable
4016,synthetic_num_longitudinal,random,9/10,MAE,0.16931953955638681,0.17682215425990936,-0.0075026147035225443,0.23167042753166794,0.9,5,not_applicable
4017,synthetic_num_longitudinal,random,9/10,MAE,0.15619190236483077,0.16387501900999065,-0.0076831166451598817,0.23363206557172495,0.9,5,not_applicable
4018,synthetic_num_longitudinal,random,9/10,MAE,0.15636531287286935,0.16432239581825130,-0.0079570829453819522,0.22250893272506267,0.9,5,not_applicable
4019,synthetic_num_longitudinal,random,9/10,MAE,0.16611234440452613,0.17372174175644937,-0.0076093973519232417,0.2194244012555866,0.9,5,not_applicable
4020,synthetic_num_longitudinal,random,9/10,MAE,0.15876256287619095,0.16553056883943723,-0.0067680059632462851,0.21163281467283523,0.9,5,not_applicable
4001,synthetic_num_longitudinal,on_off,0,MAE,0.0090461707245744785,0.0090424097109854365,0.0000037610135890420104,,0.0,0,benign-first
4002,synthetic_num_longitudinal,on_off,0,MAE,0.0087485495656066285,0.0087474329602346637,0.0000011166053719647454,,0.0,0,benign-first
4003,synthetic_num_longitudinal,on_off,0,MAE,0.0087399589574200366,0.0087353745887965685,0.0000045843686234681200,,0.0,0,benign-first
4004,synthetic_num_longitudinal,on_off,0,MAE,0.0087621470420648813,0.0087625874480840193,-4.4040601913800175e-7,,0.0,0,benign-first
4005,synthetic_num_longitudinal,on_off,0,MAE,0.0091401742959366956,0.0091443257606073866,-0.0000041514646706909909,,0.0,0,benign-first
4006,synthetic_num_longitudinal,on_off,0,MAE,0.0099645721602935314,0.0099613553839250598,0.0000032167763684715490,,0.0,0,benign-first
4007,synthetic_num_longitudinal,on_off,0,MAE,0.0092745414113269045,0.0092765717222688254,-0.0000020303109419209523,,0.0,0,benign-first
4008,synthetic_num_longitudinal,on_off,0,MAE,0.0093640496332285644,0.0093603498791755532,0.0000036997540530111854,,0.0,0,benign-first
4009,synthetic_num_longitudinal,on_off,0,MAE,0.0089067053215706097,0.0089103406962483308,-0.0000036353746777210990,,0.0,0,benign-first
4010,synthetic_num_longitudinal,on_off,0,MAE,0.0089484713023642439,0.0089534207053403162,-0.0000049494029760723134,,0.0,0,benign-first
4011,synthetic_num_longitudinal,on_off,0,MAE,0.0088796239846455465,0.0088842484447977379,-0.0000046244601521914758,,0.0,0,attack-first
4012,synthetic_num_longitudinal,on_off,0,MAE,0.0088368450902177113,0.0088461784259623817,-0.0000093333357446704239,,0.0,0,attack-first
4013,synthetic_num_longitudinal,on_off,0,MAE,0.0092246796187103284,0.0092274052879301291,-0.0000027256692198006697,,0.0,0,attack-first
4014,synthetic_num_longitudinal,on_off,0,MAE,0.0090702139641508921,0.0090733513132578914,-0.0000031373491069993147,,0.0,0,attack-first
4015,synthetic_num_longitudinal,on_off,0,MAE,0.0086543396148364171,0.008660753162494838,-0.0000064135476584208753,,0.0,0,attack-first
4016,synthetic_num_longitudinal,on_off,0,MAE,0.0086756998364035750,0.0086774213518125822,-0.0000017215154090071766,,0.0,0,attack-first
4017,synthetic_num_longitudinal,on_off,0,MAE,0.0090613180701914457,0.0090634651813208202,-0.0000021471111293745164,,0.0,0,attack-first
4018,synthetic_num_longitudinal,on_off,0,MAE,0.0088197630558576692,0.0088256840929423711,-0.0000059210370847018850,,0.0,0,attack-first
4019,synthetic_num_longitudinal,on_off,0,MAE,0.0085189988690259008,0.0085169667651120300,0.0000020321039138708352,,0.0,0,attack-first
4020,synthetic_num_longitudinal,on_off,0,MAE,0.0086737442376650567,0.0086662523796788924,0.0000074918579861642415,,0.0,0,attack-first
4001,synthetic_num_longitudinal,on_off,1/10,MAE,0.013781612372772828,0.023634297910969590,-0.0098526855381967626,0.31018939222199066,0.05,5,benign-first
4002,synthetic_num_longitudinal,on_off,1/10,MAE,0.013418879926768901,0.021745401218307047,-0.0083265212915381459,0.26294536588301376,0.05,5,benign-first
4003,synthetic_num_longitudinal,on_off,1/10,MAE,0.014384068212855361,0.021604795236007596,-0.0072207270231522341,0.25759119974333444,0.05,5,benign-first
4004,synthetic_num_longitudinal,on_off,1/10,MAE,0.012030696818517535,0.021407452782875565,-0.0093767559643580298,0.30585841332526453,0.05,5,benign-first
4005,synthetic_num_longitudinal,on_off,1/10,MAE,0.013380379081313665,0.021893794341025116,-0.0085134152597114506,0.3251568412314724,0.05,5,benign-first
4006,synthetic_num_longitudinal,on_off,1/10,MAE,0.013593470191355332,0.021954681236921136,-0.0083612110455658040,0.3046380557953908,0.05,5,benign-first
4007,synthetic_num_longitudinal,on_off,1/10,MAE,0.013213643041298170,0.021710002696450571,-0.0084963596551524015,0.3250235600696896,0.05,5,benign-first
4008,synthetic_num_longitudinal,on_off,1/10,MAE,0.014036129241637074,0.022215010321599822,-0.0081788810799627484,0.31696676062141127,0.05,5,benign-first
4009,synthetic_num_longitudinal,on_off,1/10,MAE,0.014265362508640890,0.024037284139353169,-0.0097719216307122797,0.2894276433248597,0.05,5,benign-first
4010,synthetic_num_longitudinal,on_off,1/10,MAE,0.014045059365452604,0.021675538672494758,-0.0076304793070421535,0.24717884295631848,0.05,5,benign-first
4011,synthetic_num_longitudinal,on_off,1/10,MAE,0.016481958155872125,0.024480932644589862,-0.0079989744887177379,-0.0011664107433118076,0.05,0,attack-first
4012,synthetic_num_longitudinal,on_off,1/10,MAE,0.015743707080677683,0.023208973477203536,-0.0074652663965258537,-0.0028886828024998756,0.05,0,attack-first
4013,synthetic_num_longitudinal,on_off,1/10,MAE,0.015951879687844726,0.023780312633026774,-0.0078284329451820484,0.0004032781754031989,0.05,0,attack-first
4014,synthetic_num_longitudinal,on_off,1/10,MAE,0.016914715280508769,0.024753984043852108,-0.0078392687633433393,0.0007703006170378668,0.05,0,attack-first
4015,synthetic_num_longitudinal,on_off,1/10,MAE,0.015775655236119462,0.022329676354678977,-0.0065540211185595156,-0.0003735061527393446,0.05,0,attack-first
4016,synthetic_num_longitudinal,on_off,1/10,MAE,0.015571430901363050,0.023264725472969669,-0.0076932945716066186,-0.0023136351461017224,0.05,0,attack-first
4017,synthetic_num_longitudinal,on_off,1/10,MAE,0.015426751386546608,0.021982467689003741,-0.0065557163024571333,-0.002819776249043837,0.05,0,attack-first
4018,synthetic_num_longitudinal,on_off,1/10,MAE,0.015341150392553446,0.022422483279187151,-0.0070813328866337052,-0.001522876216353386,0.05,0,attack-first
4019,synthetic_num_longitudinal,on_off,1/10,MAE,0.015866565265640297,0.023464816311289698,-0.0075982510456494012,-0.0009532983099332926,0.05,0,attack-first
4020,synthetic_num_longitudinal,on_off,1/10,MAE,0.015878185908822608,0.022820337527856510,-0.0069421516190339021,0.001202665612115461,0.05,0,attack-first
4001,synthetic_num_longitudinal,on_off,3/10,MAE,0.035378500085020099,0.059604811586731381,-0.024226311501711282,0.3006023304182578,0.15,5,benign-first
4002,synthetic_num_longitudinal,on_off,3/10,MAE,0.034837275788985365,0.054921523617911416,-0.020084247828926051,0.2628136482406415,0.15,5,benign-first
4003,synthetic_num_longitudinal,on_off,3/10,MAE,0.037574157391216458,0.053895869833484158,-0.016321712442267700,0.25217283994407436,0.15,5,benign-first
4004,synthetic_num_longitudinal,on_off,3/10,MAE,0.031726615751149497,0.056000786859696276,-0.024274171108546780,0.3071546425044859,0.15,5,benign-first
4005,synthetic_num_longitudinal,on_off,3/10,MAE,0.034085335516703722,0.055361615086882146,-0.021276279570178424,0.3203927735914922,0.15,5,benign-first
4006,synthetic_num_longitudinal,on_off,3/10,MAE,0.034345134942151404,0.055218789852964891,-0.020873654910813487,0.3003813227530194,0.15,5,benign-first
4007,synthetic_num_longitudinal,on_off,3/10,MAE,0.033510030175057625,0.054905567181374663,-0.021395537006317038,0.32526298497474887,0.15,5,benign-first
4008,synthetic_num_longitudinal,on_off,3/10,MAE,0.034184694917065610,0.054040280032293757,-0.019855585115228147,0.3152440549862716,0.15,5,benign-first
4009,synthetic_num_longitudinal,on_off,3/10,MAE,0.035965092599881086,0.059975242882709519,-0.024010150282828433,0.298704895037963,0.15,5,benign-first
4010,synthetic_num_longitudinal,on_off,3/10,MAE,0.036718672700971249,0.054486228223626994,-0.017767555522655745,0.2509416180592749,0.15,5,benign-first
4011,synthetic_num_longitudinal,on_off,3/10,MAE,0.046884851449685667,0.062874444322495583,-0.015989592872809916,-0.00014344485807149532,0.15,0,attack-first
4012,synthetic_num_longitudinal,on_off,3/10,MAE,0.045980749282177402,0.060598993539657949,-0.014618244257480548,-0.0009967576964295954,0.15,0,attack-first
4013,synthetic_num_longitudinal,on_off,3/10,MAE,0.044550941372589736,0.060108958186525949,-0.015558016813936213,0.0005845529548865747,0.15,0,attack-first
4014,synthetic_num_longitudinal,on_off,3/10,MAE,0.046343986717542485,0.061689859243647497,-0.015345872526105012,0.002048511036539802,0.15,0,attack-first
4015,synthetic_num_longitudinal,on_off,3/10,MAE,0.043769702672238484,0.056312000797833088,-0.012542298125594604,0.0021669157847507003,0.15,0,attack-first
4016,synthetic_num_longitudinal,on_off,3/10,MAE,0.045242991609265617,0.060516472598312724,-0.015273480989047108,0.0003160922053918602,0.15,0,attack-first
4017,synthetic_num_longitudinal,on_off,3/10,MAE,0.045069512317363539,0.057582287447241486,-0.012512775129877946,-0.001150972255005711,0.15,0,attack-first
4018,synthetic_num_longitudinal,on_off,3/10,MAE,0.044200894805700678,0.057686197129759742,-0.013485302324059063,-0.0010539852873379107,0.15,0,attack-first
4019,synthetic_num_longitudinal,on_off,3/10,MAE,0.046505226396840824,0.061350838972412439,-0.014845612575571615,0.002239941921507782,0.15,0,attack-first
4020,synthetic_num_longitudinal,on_off,3/10,MAE,0.045580077209195193,0.058979024858168801,-0.013398947648973608,-0.0014491823234186185,0.15,0,attack-first
4001,synthetic_num_longitudinal,on_off,1/2,MAE,0.073956734677373742,0.095344660858776587,-0.021387926181402845,0.30302679809717475,0.25,5,benign-first
4002,synthetic_num_longitudinal,on_off,1/2,MAE,0.071345777080804508,0.088135692237164383,-0.016789915156359876,0.26721936306750865,0.25,5,benign-first
4003,synthetic_num_longitudinal,on_off,1/2,MAE,0.078020172577384259,0.086882696195583753,-0.0088625236181994941,0.25150584054208436,0.25,5,benign-first
4004,synthetic_num_longitudinal,on_off,1/2,MAE,0.067289064801136598,0.090762353164193620,-0.023473288363057022,0.30641110648958897,0.25,5,benign-first
4005,synthetic_num_longitudinal,on_off,1/2,MAE,0.071662668921211207,0.089901411776776632,-0.018238742855565425,0.32160619436982246,0.25,5,benign-first
4006,synthetic_num_longitudinal,on_off,1/2,MAE,0.069996135693673405,0.088490121650793449,-0.018493985957120044,0.30025584053843457,0.25,5,benign-first
4007,synthetic_num_longitudinal,on_off,1/2,MAE,0.069829114014104353,0.088968590413648765,-0.019139476399544412,0.32478543391119,0.25,5,benign-first
4008,synthetic_num_longitudinal,on_off,1/2,MAE,0.068437587005555422,0.085543461226454551,-0.017105874220899128,0.31373257713383723,0.25,5,benign-first
4009,synthetic_num_longitudinal,on_off,1/2,MAE,0.077205173208369628,0.096320337388611582,-0.019115164180241954,0.2929283553581843,0.25,5,benign-first
4010,synthetic_num_longitudinal,on_off,1/2,MAE,0.075965607852220688,0.087515364983644362,-0.011549757131423674,0.2520904320514666,0.25,5,benign-first
4011,synthetic_num_longitudinal,on_off,1/2,MAE,0.10114417326504013,0.10108903390400424,0.000055139361035885516,-0.0004126725239802509,0.25,0,attack-first
4012,synthetic_num_longitudinal,on_off,1/2,MAE,0.098099584188217950,0.097916268029358280,0.00018331615885966997,-0.000847146683847777,0.25,0,attack-first
4013,synthetic_num_longitudinal,on_off,1/2,MAE,0.096895650655716418,0.096881605939539435,0.000014044716176983355,8.363839954383945e-05,0.25,0,attack-first
4014,synthetic_num_longitudinal,on_off,1/2,MAE,0.098876690447266142,0.098890133032204361,-0.000013442584938218965,1.3041486570886107e-05,0.25,0,attack-first
4015,synthetic_num_longitudinal,on_off,1/2,MAE,0.090289982007943818,0.090422148594263471,-0.00013216658631965303,-0.0015681630970607596,0.25,0,attack-first
4016,synthetic_num_longitudinal,on_off,1/2,MAE,0.098836390992304500,0.098902616192397523,-0.000066225200093023853,0.0003059693339084735,0.25,0,attack-first
4017,synthetic_num_longitudinal,on_off,1/2,MAE,0.093358615278971476,0.093275224303002692,0.000083390975968783353,-0.0017626342610379542,0.25,0,attack-first
4018,synthetic_num_longitudinal,on_off,1/2,MAE,0.093315978968120039,0.093247639529711653,0.000068339438408386867,-0.0009285129869086584,0.25,0,attack-first
4019,synthetic_num_longitudinal,on_off,1/2,MAE,0.098283810875229080,0.098353444118300811,-0.000069633243071731275,0.001494208106092132,0.25,0,attack-first
4020,synthetic_num_longitudinal,on_off,1/2,MAE,0.094475926344980967,0.094643674048346974,-0.00016774770336600672,0.0018296792147094454,0.25,0,attack-first
4001,synthetic_num_longitudinal,on_off,7/10,MAE,0.13352296645372940,0.13219738766879745,0.0013255787849319434,0.30312338314520226,0.35,5,benign-first
4002,synthetic_num_longitudinal,on_off,7/10,MAE,0.12438720596629262,0.12174397295839866,0.0026432330078939573,0.26516366599006397,0.35,5,benign-first
4003,synthetic_num_longitudinal,on_off,7/10,MAE,0.12587008574281138,0.11937916542180451,0.0064909203210068682,0.25157352049547893,0.35,5,benign-first
4004,synthetic_num_longitudinal,on_off,7/10,MAE,0.12560773029177554,0.12518002563686456,0.00042770465491098411,0.30524643146653113,0.35,5,benign-first
4005,synthetic_num_longitudinal,on_off,7/10,MAE,0.12502215719384998,0.12326388814206392,0.0017582690517860606,0.32169224045001465,0.35,5,benign-first
4006,synthetic_num_longitudinal,on_off,7/10,MAE,0.12126895903559939,0.12143381368982717,-0.00016485465422777864,0.29931934070175337,0.35,5,benign-first
4007,synthetic_num_longitudinal,on_off,7/10,MAE,0.12180950377083522,0.12193247128190593,-0.00012296751107071213,0.3253872415052403,0.35,5,benign-first
4008,synthetic_num_longitudinal,on_off,7/10,MAE,0.11922784202629719,0.11790587102105955,0.0013219710052376346,0.315793630500046,0.35,5,benign-first
4009,synthetic_num_longitudinal,on_off,7/10,MAE,0.13628193940334358,0.13211096769083482,0.0041709717125087553,0.29628883523169924,0.35,5,benign-first
4010,synthetic_num_longitudinal,on_off,7/10,MAE,0.12549057956122992,0.12001132929634023,0.0054792502648896887,0.25127666960582645,0.35,5,benign-first
4011,synthetic_num_longitudinal,on_off,7/10,MAE,0.15613651863658466,0.14024888695269613,0.015887631683888532,-0.0007789852672462905,0.35,0,attack-first
4012,synthetic_num_longitudinal,on_off,7/10,MAE,0.14966478297595688,0.13503574846028944,0.014629034515667437,-0.0015261152445307236,0.35,0,attack-first
4013,synthetic_num_longitudinal,on_off,7/10,MAE,0.14987228900273375,0.13441246119558584,0.015459827807147915,-0.00047243527948870323,0.35,0,attack-first
4014,synthetic_num_longitudinal,on_off,7/10,MAE,0.15156139045407530,0.13626702459788985,0.015294365856185445,0.00010693966399788479,0.35,0,attack-first
4015,synthetic_num_longitudinal,on_off,7/10,MAE,0.13776240002725730,0.12525006557393646,0.012512334453320836,0.0017414122660897036,0.35,0,attack-first
4016,synthetic_num_longitudinal,on_off,7/10,MAE,0.15188358611106282,0.13628195404880900,0.015601632062253814,-0.0005256819481709307,0.35,0,attack-first
4017,synthetic_num_longitudinal,on_off,7/10,MAE,0.14071211025094259,0.12808488234928697,0.012627227901655623,-0.0010137565581614938,0.35,0,attack-first
4018,synthetic_num_longitudinal,on_off,7/10,MAE,0.14200449633297353,0.12854098031846928,0.013463516014504251,0.0009652333849757833,0.35,0,attack-first
4019,synthetic_num_longitudinal,on_off,7/10,MAE,0.15146193924317850,0.13664825761162208,0.014813681631556423,0.0009816447061760103,0.35,0,attack-first
4020,synthetic_num_longitudinal,on_off,7/10,MAE,0.14462587785450307,0.13119383008539308,0.013432047769109989,-0.0036353066859373673,0.35,0,attack-first
4001,synthetic_num_longitudinal,on_off,9/10,MAE,0.17281347679027097,0.16803806578350493,0.0047754110067660454,0.30208289142874833,0.45,5,benign-first
4002,synthetic_num_longitudinal,on_off,9/10,MAE,0.15909297614145766,0.15470976788810244,0.0043832082533552179,0.2659304292567438,0.45,5,benign-first
4003,synthetic_num_longitudinal,on_off,9/10,MAE,0.15698166941418217,0.15189274163569058,0.0050889277784915863,0.2543265729647066,0.45,5,benign-first
4004,synthetic_num_longitudinal,on_off,9/10,MAE,0.16459724207149455,0.16039730855973286,0.0041999335117616906,0.3056829966645452,0.45,5,benign-first
4005,synthetic_num_longitudinal,on_off,9/10,MAE,0.16142737685693527,0.15735034828230947,0.0040770285746257974,0.32190199453219137,0.45,5,benign-first
4006,synthetic_num_longitudinal,on_off,9/10,MAE,0.15768530071917465,0.15407820053007249,0.0036071001891021566,0.30083286219594907,0.45,5,benign-first
4007,synthetic_num_longitudinal,on_off,9/10,MAE,0.15940445988233300,0.15595263469456271,0.0034518251877702940,0.32260486930088006,0.45,5,benign-first
4008,synthetic_num_longitudinal,on_off,9/10,MAE,0.15384669230888741,0.15002144393626483,0.0038252483726225803,0.3154673583203808,0.45,5,benign-first
4009,synthetic_num_longitudinal,on_off,9/10,MAE,0.17370394313627411,0.16830425932369267,0.0053996838125814385,0.2912347047302848,0.45,5,benign-first
4010,synthetic_num_longitudinal,on_off,9/10,MAE,0.15781488730234860,0.15285004612418308,0.0049648411781655202,0.252034628316359,0.45,5,benign-first
4011,synthetic_num_longitudinal,on_off,9/10,MAE,0.18683472661684475,0.17848269029844839,0.0083520363183963594,0.0001690323848091424,0.45,0,attack-first
4012,synthetic_num_longitudinal,on_off,9/10,MAE,0.17989706993676042,0.17214111167428376,0.0077559582624766617,0.0022580814692956253,0.45,0,attack-first
4013,synthetic_num_longitudinal,on_off,9/10,MAE,0.17949955192183426,0.17153688245242822,0.0079626694694060356,-2.0730866394647052e-05,0.45,0,attack-first
4014,synthetic_num_longitudinal,on_off,9/10,MAE,0.18188084716319787,0.17393359461725371,0.0079472525459441668,6.851658978090924e-05,0.45,0,attack-first
4015,synthetic_num_longitudinal,on_off,9/10,MAE,0.16683942538160217,0.16008308479580606,0.0067563405857961129,0.0006771709739870069,0.45,0,attack-first
4016,synthetic_num_longitudinal,on_off,9/10,MAE,0.18313102181114070,0.17509579638972538,0.0080352254214153214,0.0001023360687467667,0.45,0,attack-first
4017,synthetic_num_longitudinal,on_off,9/10,MAE,0.17104568674814006,0.16406345863707226,0.0069822281110678037,0.002223320115785854,0.45,0,attack-first
4018,synthetic_num_longitudinal,on_off,9/10,MAE,0.17117749840883007,0.16394706263406648,0.0072304357747635837,-0.002443574263450765,0.45,0,attack-first
4019,synthetic_num_longitudinal,on_off,9/10,MAE,0.18229816643647121,0.17434713271976277,0.0079510337167084364,0.0008913628678423047,0.45,0,attack-first
4020,synthetic_num_longitudinal,on_off,9/10,MAE,0.17429754686221305,0.16695996916468296,0.0073375776975300967,0.0013169634491642102,0.45,0,attack-first
4001,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
4002,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
4003,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
4004,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
4005,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
4006,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
4007,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
4008,synthetic_cat_binary,persistent,0,1-Accuracy,0,0,0,,0.0,0,not_applicable
