dataset,rho,comparator,selector_seed_index,n_malicious_subsets,mean_loss_delta_lir_minus_comparator,median_loss_delta_lir_minus_comparator,within_seed_subset_sd,paper_metric
duck,7/10,pptd_liang,4,20,-0.09855769230769229,-0.10576923076923073,0.051249093238516584,0.47115384615384615
duck,7/10,pptd_liang,5,20,-0.06298076923076922,-0.05769230769230771,0.04237147841556303,0.47115384615384615
duck,7/10,pptd_liang,6,20,-0.15588235294117647,-0.15686274509803932,0.04843824504286375,0.47115384615384615
duck,7/10,pptd_liang,7,20,-0.07999999999999999,-0.06666666666666665,0.04274840005339328,0.47115384615384615
duck,7/10,pptd_liang,8,20,-0.05000000000000001,-0.04950495049504955,0.03780093224158471,0.47115384615384615
duck,7/10,pptd_liang,9,20,-0.10194174757281552,-0.09708737864077671,0.04088847613860461,0.47115384615384615
duck,7/10,pptd_liang,10,20,-0.054761904761904755,-0.03809523809523807,0.04097801843656509,0.47115384615384615
duck,7/10,pptd_liang,11,20,-0.11538461538461538,-0.12019230769230771,0.04873037699275597,0.47115384615384615
duck,7/10,pptd_liang,12,20,-0.1576530612244898,-0.163265306122449,0.05112502700223761,0.47115384615384615
duck,7/10,pptd_liang,13,20,-0.1811881188118812,-0.17821782178217827,0.0526955173261198,0.47115384615384615
duck,7/10,pptd_liang,14,20,-0.2165,-0.22999999999999998,0.07693298519182988,0.47115384615384615
duck,7/10,pptd_liang,15,20,-0.16831683168316836,-0.1683168316831683,0.07311082817007018,0.47115384615384615
duck,7/10,pptd_liang,16,20,-0.17400000000000004,-0.17500000000000004,0.058615607765203706,0.47115384615384615
duck,7/10,pptd_liang,17,20,-0.07142857142857142,-0.06190476190476191,0.027550688889546447,0.47115384615384615
duck,7/10,pptd_liang,18,20,-0.2036082474226804,-0.2164948453608247,0.07258038702638327,0.47115384615384615
duck,7/10,pptd_liang,19,20,-0.10533980582524269,-0.10194174757281549,0.053943422139477885,0.47115384615384615
duck,7/10,pptd_liang,20,20,-0.10769230769230767,-0.12019230769230771,0.04788422922303359,0.47115384615384615
duck,7/10,tqpp_liu,1,20,0.11556603773584903,0.061320754716981174,0.16725077673732056,0.47115384615384615
duck,7/10,tqpp_liu,2,20,0.031249999999999983,0.014423076923076872,0.1525717395371362,0.47115384615384615
duck,7/10,tqpp_liu,3,20,0.06682692307692308,0.0336538461538462,0.16106165775527972,0.47115384615384615
duck,7/10,tqpp_liu,4,20,0.034134615384615395,-0.004807692307692291,0.15382954743369748,0.47115384615384615
duck,7/10,tqpp_liu,5,20,0.07163461538461538,0.04326923076923078,0.15297307297608254,0.47115384615384615
duck,7/10,tqpp_liu,6,20,-0.024509803921568644,-0.03921568627450989,0.14719635811502896,0.47115384615384615
duck,7/10,tqpp_liu,7,20,0.05380952380952382,0.009523809523809545,0.15125760749870484,0.47115384615384615
duck,7/10,tqpp_liu,8,20,0.08316831683168316,0.034653465346534684,0.16965717135371508,0.47115384615384615
duck,7/10,tqpp_liu,9,20,0.03398058252427186,0.0,0.1536216942558856,0.47115384615384615
duck,7/10,tqpp_liu,10,20,0.08238095238095236,0.03809523809523807,0.1585010041784463,0.47115384615384615
duck,7/10,tqpp_liu,11,20,0.015865384615384604,-0.014423076923076872,0.1451312980111818,0.47115384615384615
duck,7/10,tqpp_liu,12,20,-0.018877551020408185,-0.035714285714285754,0.1646449162365328,0.47115384615384615
duck,7/10,tqpp_liu,13,20,-0.055445544554455425,-0.08415841584158407,0.15061567804798567,0.47115384615384615
duck,7/10,tqpp_liu,14,20,-0.07499999999999998,-0.09000000000000002,0.14795091646965397,0.47115384615384615
duck,7/10,tqpp_liu,15,20,-0.03762376237623761,-0.06435643564356436,0.14574806841038687,0.47115384615384615
duck,7/10,tqpp_liu,16,20,-0.04349999999999999,-0.05499999999999999,0.14872351599705513,0.47115384615384615
duck,7/10,tqpp_liu,17,20,0.06714285714285714,0.014285714285714346,0.1579942002830154,0.47115384615384615
duck,7/10,tqpp_liu,18,20,-0.0654639175257732,-0.0824742268041237,0.14492069609163905,0.47115384615384615
duck,7/10,tqpp_liu,19,20,0.031067961165048556,0.004854368932038833,0.14900203482459698,0.47115384615384615
duck,7/10,tqpp_liu,20,20,0.03221153846153847,0.0,0.1511747765484239,0.47115384615384615
duck,9/10,crh,1,20,-0.00801886792452829,-0.00943396226415083,0.010277573879779291,0.20192307692307687
duck,9/10,crh,2,20,-0.0019230769230769052,0.0,0.014159191914261961,0.20192307692307687
duck,9/10,crh,3,20,-0.013942307692307698,-0.009615384615384692,0.011451681085699621,0.20192307692307687
duck,9/10,crh,4,20,-0.003846153846153849,0.0,0.011419767374549273,0.20192307692307687
duck,9/10,crh,5,20,0.009615384615384632,0.009615384615384581,0.012862616424229596,0.20192307692307687
duck,9/10,crh,6,20,-0.0230392156862745,-0.024509803921568596,0.01941989384778998,0.20192307692307687
duck,9/10,crh,7,20,-0.019047619047619056,-0.01904761904761909,0.011140907654582873,0.20192307692307687
duck,9/10,crh,8,20,-0.040099009900990135,-0.03960396039603964,0.01417606045868947,0.20192307692307687
duck,9/10,crh,9,20,-0.04223300970873785,-0.03883495145631066,0.01645066097588183,0.20192307692307687
duck,9/10,crh,10,20,0.0019047619047619035,0.0,0.007938178604442774,0.20192307692307687
duck,9/10,crh,11,20,0.0168269230769231,0.019230769230769273,0.014920569825714141,0.20192307692307687
duck,9/10,crh,12,20,-0.02755102040816327,-0.030612244897959218,0.017549521580644496,0.20192307692307687
duck,9/10,crh,13,20,-0.001980198019801982,0.0,0.025618009442840727,0.20192307692307687
duck,9/10,crh,14,20,-0.015000000000000008,-0.019999999999999962,0.01638356043818252,0.20192307692307687
duck,9/10,crh,15,20,-0.054455445544554504,-0.04950495049504955,0.019407216726978718,0.20192307692307687
duck,9/10,crh,16,20,-0.027000000000000024,-0.030000000000000027,0.018381913307436357,0.20192307692307687
duck,9/10,crh,17,20,-0.028095238095238097,-0.02857142857142858,0.01328131636409921,0.20192307692307687
duck,9/10,crh,18,20,-0.02680412371134021,-0.030927835051546393,0.016179846302492695,0.20192307692307687
duck,9/10,crh,19,20,-0.03009708737864077,-0.029126213592232997,0.016337180699798646,0.20192307692307687
duck,9/10,crh,20,20,-0.01778846153846154,-0.019230769230769273,0.010929885401620503,0.20192307692307687
duck,9/10,pptd_liang,1,20,-0.00801886792452829,-0.00943396226415083,0.010277573879779291,0.20192307692307687
duck,9/10,pptd_liang,2,20,-0.0019230769230769052,0.0,0.014159191914261961,0.20192307692307687
duck,9/10,pptd_liang,3,20,-0.013942307692307698,-0.009615384615384692,0.011451681085699621,0.20192307692307687
duck,9/10,pptd_liang,4,20,-0.003846153846153849,0.0,0.011419767374549273,0.20192307692307687
duck,9/10,pptd_liang,5,20,0.009615384615384632,0.009615384615384581,0.012862616424229596,0.20192307692307687
duck,9/10,pptd_liang,6,20,-0.0230392156862745,-0.024509803921568596,0.01941989384778998,0.20192307692307687
duck,9/10,pptd_liang,7,20,-0.019047619047619056,-0.01904761904761909,0.011140907654582873,0.20192307692307687
duck,9/10,pptd_liang,8,20,-0.040099009900990135,-0.03960396039603964,0.01417606045868947,0.20192307692307687
duck,9/10,pptd_liang,9,20,-0.04223300970873785,-0.03883495145631066,0.01645066097588183,0.20192307692307687
duck,9/10,pptd_liang,10,20,0.0019047619047619035,0.0,0.007938178604442774,0.20192307692307687
duck,9/10,pptd_liang,11,20,0.0168269230769231,0.019230769230769273,0.014920569825714141,0.20192307692307687
duck,9/10,pptd_liang,12,20,-0.02755102040816327,-0.030612244897959218,0.017549521580644496,0.20192307692307687
duck,9/10,pptd_liang,13,20,-0.001980198019801982,0.0,0.025618009442840727,0.20192307692307687
duck,9/10,pptd_liang,14,20,-0.015000000000000008,-0.019999999999999962,0.01638356043818252,0.20192307692307687
duck,9/10,pptd_liang,15,20,-0.054455445544554504,-0.04950495049504955,0.019407216726978718,0.20192307692307687
duck,9/10,pptd_liang,16,20,-0.027000000000000024,-0.030000000000000027,0.018381913307436357,0.20192307692307687
duck,9/10,pptd_liang,17,20,-0.028095238095238097,-0.02857142857142858,0.01328131636409921,0.20192307692307687
duck,9/10,pptd_liang,18,20,-0.02680412371134021,-0.030927835051546393,0.016179846302492695,0.20192307692307687
duck,9/10,pptd_liang,19,20,-0.03009708737864077,-0.029126213592232997,0.016337180699798646,0.20192307692307687
duck,9/10,pptd_liang,20,20,-0.01778846153846154,-0.019230769230769273,0.010929885401620503,0.20192307692307687
duck,9/10,tqpp_liu,1,20,0.05377358490566038,0.037735849056603765,0.07535368131213532,0.20192307692307687
duck,9/10,tqpp_liu,2,20,0.06682692307692309,0.04807692307692313,0.07365759866129304,0.20192307692307687
duck,9/10,tqpp_liu,3,20,0.05144230769230769,0.038461538461538436,0.07462893518177531,0.20192307692307687
duck,9/10,tqpp_liu,4,20,0.05624999999999998,0.04807692307692307,0.0707461099134901,0.20192307692307687
duck,9/10,tqpp_liu,5,20,0.07403846153846154,0.05769230769230771,0.06756745709418865,0.20192307692307687
duck,9/10,tqpp_liu,6,20,0.037254901960784306,0.029411764705882304,0.07081148048322954,0.20192307692307687
duck,9/10,tqpp_liu,7,20,0.044285714285714275,0.03809523809523807,0.07254927006321193,0.20192307692307687
duck,9/10,tqpp_liu,8,20,0.01683168316831683,0.00990099009900991,0.08089016106515438,0.20192307692307687
duck,9/10,tqpp_liu,9,20,0.023786407766990324,0.004854368932038833,0.07680115837135522,0.20192307692307687
duck,9/10,tqpp_liu,10,20,0.06904761904761905,0.05714285714285716,0.07065580309528371,0.20192307692307687
duck,9/10,tqpp_liu,11,20,0.0798076923076923,0.0625,0.07196171211113411,0.20192307692307687
duck,9/10,tqpp_liu,12,20,0.040816326530612235,0.030612244897959162,0.07520331284302598,0.20192307692307687
duck,9/10,tqpp_liu,13,20,0.051980198019802006,0.02970297029702973,0.07338377855918533,0.20192307692307687
duck,9/10,tqpp_liu,14,20,0.05650000000000003,0.040000000000000036,0.07589986478040797,0.20192307692307687
duck,9/10,tqpp_liu,15,20,0.001980198019801954,-0.00990099009900991,0.07753576277634878,0.20192307692307687
duck,9/10,tqpp_liu,16,20,0.033999999999999996,0.025000000000000022,0.0763234115975874,0.20192307692307687
duck,9/10,tqpp_liu,17,20,0.03428571428571427,0.014285714285714235,0.07149704320470293,0.20192307692307687
duck,9/10,tqpp_liu,18,20,0.04742268041237114,0.02577319587628868,0.07988334122484997,0.20192307692307687
duck,9/10,tqpp_liu,19,20,0.02621359223300973,0.019417475728155442,0.07716365418423952,0.20192307692307687
duck,9/10,tqpp_liu,20,20,0.05625,0.04807692307692307,0.07331326314589144,0.20192307692307687
product,1/10,crh,1,20,-0.04854051779265521,-0.046232056430842494,0.01789159355580265,0.7491256318079604
product,1/10,crh,2,20,-0.054678938231035534,-0.05124449117819618,0.020901846349955823,0.7491256318079604
product,1/10,crh,3,20,-0.049120157042858145,-0.0485535123188221,0.019877193469595746,0.7491256318079604
product,1/10,crh,4,20,-0.03811922293779134,-0.03547977641248912,0.015422620396916407,0.7491256318079604
product,1/10,crh,5,20,-0.05458869962374724,-0.05245758782050475,0.019610855182506177,0.7491256318079604
product,1/10,crh,6,20,-0.04582259495145613,-0.045599969495048964,0.01790689185801119,0.7491256318079604
product,1/10,crh,7,20,-0.0459680242405064,-0.04384316423770812,0.01780291696273625,0.7491256318079604
product,1/10,crh,8,20,-0.04842177982745826,-0.044582664806842975,0.018679745058044248,0.7491256318079604
product,1/10,crh,9,20,-0.045164283379123316,-0.04330519523046211,0.017656918405946166,0.7491256318079604
product,1/10,crh,10,20,-0.0434875718235784,-0.041018207962778275,0.01877729785279147,0.7491256318079604
product,1/10,crh,11,20,-0.045905091512668604,-0.043055701968056304,0.01866818386956035,0.7491256318079604
product,1/10,crh,12,20,-0.042527389756713684,-0.041044751720700934,0.017369975706376887,0.7491256318079604
product,1/10,crh,13,20,-0.037039541444310944,-0.03223288403185376,0.01660744005834926,0.7491256318079604
product,1/10,crh,14,20,-0.04340003592907444,-0.04097206793185326,0.017878409368804724,0.7491256318079604
product,1/10,crh,15,20,-0.0538376062998311,-0.05090808841624922,0.021452799309477005,0.7491256318079604
product,1/10,crh,16,20,-0.04763286266771917,-0.04449621116216984,0.01872105883252803,0.7491256318079604
product,1/10,crh,17,20,-0.04614125137256221,-0.046377493922156676,0.01660346324228919,0.7491256318079604
product,1/10,crh,18,20,-0.04949890445317481,-0.04819679594397813,0.019078104392525715,0.7491256318079604
product,1/10,crh,19,20,-0.054694265121111064,-0.054990239753957226,0.01969211070145841,0.7491256318079604
product,1/10,crh,20,20,-0.047263417531941805,-0.04624314640191496,0.01889509203372481,0.7491256318079604
product,1/10,pptd_liang,1,20,-0.04854051779265521,-0.046232056430842494,0.01789159355580265,0.7491256318079604
product,1/10,pptd_liang,2,20,-0.054678938231035534,-0.05124449117819618,0.020901846349955823,0.7491256318079604
product,1/10,pptd_liang,3,20,-0.049120157042858145,-0.0485535123188221,0.019877193469595746,0.7491256318079604
product,1/10,pptd_liang,4,20,-0.03811922293779134,-0.03547977641248912,0.015422620396916407,0.7491256318079604
product,1/10,pptd_liang,5,20,-0.05458869962374724,-0.05245758782050475,0.019610855182506177,0.7491256318079604
product,1/10,pptd_liang,6,20,-0.04582259495145613,-0.045599969495048964,0.01790689185801119,0.7491256318079604
product,1/10,pptd_liang,7,20,-0.0459680242405064,-0.04384316423770812,0.01780291696273625,0.7491256318079604
product,1/10,pptd_liang,8,20,-0.04842177982745826,-0.044582664806842975,0.018679745058044248,0.7491256318079604
product,1/10,pptd_liang,9,20,-0.045164283379123316,-0.04330519523046211,0.017656918405946166,0.7491256318079604
product,1/10,pptd_liang,10,20,-0.0434875718235784,-0.041018207962778275,0.01877729785279147,0.7491256318079604
product,1/10,pptd_liang,11,20,-0.045905091512668604,-0.043055701968056304,0.01866818386956035,0.7491256318079604
product,1/10,pptd_liang,12,20,-0.042527389756713684,-0.041044751720700934,0.017369975706376887,0.7491256318079604
product,1/10,pptd_liang,13,20,-0.037039541444310944,-0.03223288403185376,0.01660744005834926,0.7491256318079604
product,1/10,pptd_liang,14,20,-0.04340003592907444,-0.04097206793185326,0.017878409368804724,0.7491256318079604
product,1/10,pptd_liang,15,20,-0.0538376062998311,-0.05090808841624922,0.021452799309477005,0.7491256318079604
product,1/10,pptd_liang,16,20,-0.04763286266771917,-0.04449621116216984,0.01872105883252803,0.7491256318079604
product,1/10,pptd_liang,17,20,-0.04614125137256221,-0.046377493922156676,0.01660346324228919,0.7491256318079604
product,1/10,pptd_liang,18,20,-0.04949890445317481,-0.04819679594397813,0.019078104392525715,0.7491256318079604
product,1/10,pptd_liang,19,20,-0.054694265121111064,-0.054990239753957226,0.01969211070145841,0.7491256318079604
product,1/10,pptd_liang,20,20,-0.047263417531941805,-0.04624314640191496,0.01889509203372481,0.7491256318079604
product,1/10,tqpp_liu,1,20,-0.04848057939216461,-0.04630815221319179,0.018015511821758808,0.7491256318079604
product,1/10,tqpp_liu,2,20,-0.05454258230378341,-0.05124449117819618,0.02109157170841677,0.7491256318079604
product,1/10,tqpp_liu,3,20,-0.04901995024574305,-0.0484833043894079,0.02007642803736295,0.7491256318079604
product,1/10,tqpp_liu,4,20,-0.0380427061910107,-0.035261745734053274,0.01554888786345378,0.7491256318079604
product,1/10,tqpp_liu,5,20,-0.05449676859754467,-0.052387816185888114,0.01980134318527092,0.7491256318079604
product,1/10,tqpp_liu,6,20,-0.04572282735238242,-0.045530422334279785,0.018093602174091193,0.7491256318079604
product,1/10,tqpp_liu,7,20,-0.045851740054138654,-0.044103081381612674,0.017980949011453348,0.7491256318079604
product,1/10,tqpp_liu,8,20,-0.04832696557262285,-0.04479475353487661,0.018874666142706904,0.7491256318079604
product,1/10,tqpp_liu,9,20,-0.045056815859876934,-0.04349435402181839,0.017841975532329902,0.7491256318079604
product,1/10,tqpp_liu,10,20,-0.04339573513845246,-0.041018207962778275,0.018976143631284654,0.7491256318079604
product,1/10,tqpp_liu,11,20,-0.045798639480631086,-0.0431204131359621,0.018854574343504123,0.7491256318079604
product,1/10,tqpp_liu,12,20,-0.04243610650291627,-0.04130734895616367,0.017544438148741428,0.7491256318079604
product,1/10,tqpp_liu,13,20,-0.0369479463421764,-0.03223288403185376,0.01674841419705292,0.7491256318079604
product,1/10,tqpp_liu,14,20,-0.04327213133683073,-0.04090228787396377,0.01805857838488447,0.7491256318079604
product,1/10,tqpp_liu,15,20,-0.05377069605923261,-0.05090808841624922,0.021643451737479672,0.7491256318079604
product,1/10,tqpp_liu,16,20,-0.04754812339433131,-0.04449621116216984,0.01887890348212591,0.7491256318079604
product,1/10,tqpp_liu,17,20,-0.04604100153551467,-0.04663645383725179,0.016823901911536144,0.7491256318079604
product,1/10,tqpp_liu,18,20,-0.04942590319587133,-0.048307205823378274,0.019267574689892042,0.7491256318079604
product,1/10,tqpp_liu,19,20,-0.05459716613348361,-0.05524982190354638,0.019882089103197307,0.7491256318079604
product,1/10,tqpp_liu,20,20,-0.04717661690332646,-0.04617332124402346,0.019103159682057416,0.7491256318079604
product,1/2,crh,1,20,-0.13993397817537162,-0.1441820137709529,0.016968103130329922,0.5359420664721672
product,1/2,crh,2,20,-0.1486090909268119,-0.15416221208690412,0.018412813545285785,0.5359420664721672
product,1/2,crh,3,20,-0.14399595968258766,-0.1481987595714656,0.01781668351086115,0.5359420664721672
product,1/2,crh,4,20,-0.1324557345619501,-0.13687936440825854,0.01817622138538183,0.5359420664721672
product,1/2,crh,5,20,-0.1423679302553154,-0.14596451026013474,0.018348603294494833,0.5359420664721672
product,1/2,crh,6,20,-0.13806138867793655,-0.14090075571166571,0.016891686766183925,0.5359420664721672
product,1/2,crh,7,20,-0.1395318900702709,-0.1445127604723846,0.018663141038354154,0.5359420664721672
product,1/2,crh,8,20,-0.14895682833393856,-0.1532475657605326,0.017586716704764884,0.5359420664721672
product,1/2,crh,9,20,-0.1337380878834753,-0.136520281270183,0.01661302022707512,0.5359420664721672
product,1/2,crh,10,20,-0.13438244087937712,-0.13736536291338491,0.01786856989773148,0.5359420664721672
product,1/2,crh,11,20,-0.141075257383321,-0.145117301112405,0.01696248489217799,0.5359420664721672
product,1/2,crh,12,20,-0.13214864894999206,-0.13775952566830313,0.016914951563615086,0.5359420664721672
product,1/2,crh,13,20,-0.13260721865650532,-0.1348273791736272,0.016630357984323337,0.5359420664721672
product,1/2,crh,14,20,-0.14308089908931157,-0.14819518858552055,0.01812898238547669,0.5359420664721672
product,1/2,crh,15,20,-0.13753976109267416,-0.14228185908762953,0.018058315921900363,0.5359420664721672
product,1/2,crh,16,20,-0.13205309411848826,-0.13533474149316493,0.016535589695676374,0.5359420664721672
product,1/2,crh,17,20,-0.12670599921568299,-0.13107012258597522,0.01718381059914373,0.5359420664721672
product,1/2,crh,18,20,-0.13372487618465068,-0.13916394566075613,0.017897772824216115,0.5359420664721672
product,1/2,crh,19,20,-0.14508515395796073,-0.1477961956539191,0.016980634712917227,0.5359420664721672
product,1/2,crh,20,20,-0.13945961906762427,-0.14526376723958845,0.016939777636491907,0.5359420664721672
product,1/2,pptd_liang,1,20,-0.13993397817537162,-0.1441820137709529,0.016968103130329922,0.5359420664721672
product,1/2,pptd_liang,2,20,-0.1486090909268119,-0.15416221208690412,0.018412813545285785,0.5359420664721672
product,1/2,pptd_liang,3,20,-0.14399595968258766,-0.1481987595714656,0.01781668351086115,0.5359420664721672
product,1/2,pptd_liang,4,20,-0.1324557345619501,-0.13687936440825854,0.01817622138538183,0.5359420664721672
product,1/2,pptd_liang,5,20,-0.1423679302553154,-0.14596451026013474,0.018348603294494833,0.5359420664721672
product,1/2,pptd_liang,6,20,-0.13806138867793655,-0.14090075571166571,0.016891686766183925,0.5359420664721672
product,1/2,pptd_liang,7,20,-0.1395318900702709,-0.1445127604723846,0.018663141038354154,0.5359420664721672
product,1/2,pptd_liang,8,20,-0.14895682833393856,-0.1532475657605326,0.017586716704764884,0.5359420664721672
product,1/2,pptd_liang,9,20,-0.1337380878834753,-0.136520281270183,0.01661302022707512,0.5359420664721672
product,1/2,pptd_liang,10,20,-0.13438244087937712,-0.13736536291338491,0.01786856989773148,0.5359420664721672
product,1/2,pptd_liang,11,20,-0.141075257383321,-0.145117301112405,0.01696248489217799,0.5359420664721672
product,1/2,pptd_liang,12,20,-0.13214864894999206,-0.13775952566830313,0.016914951563615086,0.5359420664721672
product,1/2,pptd_liang,13,20,-0.13260721865650532,-0.1348273791736272,0.016630357984323337,0.5359420664721672
product,1/2,pptd_liang,14,20,-0.14308089908931157,-0.14819518858552055,0.01812898238547669,0.5359420664721672
product,1/2,pptd_liang,15,20,-0.13753976109267416,-0.14228185908762953,0.018058315921900363,0.5359420664721672
product,1/2,pptd_liang,16,20,-0.13205309411848826,-0.13533474149316493,0.016535589695676374,0.5359420664721672
product,1/2,pptd_liang,17,20,-0.12670599921568299,-0.13107012258597522,0.01718381059914373,0.5359420664721672
product,1/2,pptd_liang,18,20,-0.13372487618465068,-0.13916394566075613,0.017897772824216115,0.5359420664721672
product,1/2,pptd_liang,19,20,-0.14508515395796073,-0.1477961956539191,0.016980634712917227,0.5359420664721672
product,1/2,pptd_liang,20,20,-0.13945961906762427,-0.14526376723958845,0.016939777636491907,0.5359420664721672
product,1/2,tqpp_liu,1,20,-0.1397664510226972,-0.1441390368210806,0.01702182768635231,0.5359420664721672
product,1/2,tqpp_liu,2,20,-0.14842978500117654,-0.1540626218019282,0.018497477562064116,0.5359420664721672
product,1/2,tqpp_liu,3,20,-0.14382136654545166,-0.14815592343868483,0.017904028155046537,0.5359420664721672
product,1/2,tqpp_liu,4,20,-0.13228180117719424,-0.13679397629442963,0.018272141954153834,0.5359420664721672
product,1/2,tqpp_liu,5,20,-0.14218536864333026,-0.1459213892559859,0.018432122810615383,0.5359420664721672
product,1/2,tqpp_liu,6,20,-0.1378735852698428,-0.1408579394363424,0.016967930712244922,0.5359420664721672
product,1/2,tqpp_liu,7,20,-0.13935533121323945,-0.1444269756066916,0.01875443514901413,0.5359420664721672
product,1/2,tqpp_liu,8,20,-0.14878127274233785,-0.15316177295857797,0.01765652485751367,0.5359420664721672
product,1/2,tqpp_liu,9,20,-0.13355631403257828,-0.13643517106685255,0.01669933285308892,0.5359420664721672
product,1/2,tqpp_liu,10,20,-0.1342103454553266,-0.13715533187827428,0.01796409843939805,0.5359420664721672
product,1/2,tqpp_liu,11,20,-0.14089312040028443,-0.14484789998099895,0.01704817610256415,0.5359420664721672
product,1/2,tqpp_liu,12,20,-0.13197936272271266,-0.13767574657400977,0.017011937972152967,0.5359420664721672
product,1/2,tqpp_liu,13,20,-0.13243501836086302,-0.13466404387196323,0.016732086505823227,0.5359420664721672
product,1/2,tqpp_liu,14,20,-0.1429042749706477,-0.14815226344686627,0.01822380860357115,0.5359420664721672
product,1/2,tqpp_liu,15,20,-0.1373836619121641,-0.14209507721425452,0.01816133961509095,0.5359420664721672
product,1/2,tqpp_liu,16,20,-0.1318754833951685,-0.13521078609571352,0.01661702388808121,0.5359420664721672
product,1/2,tqpp_liu,17,20,-0.1265202809476556,-0.1309041437894501,0.017263206266728313,0.5359420664721672
product,1/2,tqpp_liu,18,20,-0.13355466860251036,-0.13907854845327305,0.017989204504549987,0.5359420664721672
product,1/2,tqpp_liu,19,20,-0.14492939982351913,-0.14764958642478243,0.01706923959197943,0.5359420664721672
product,1/2,tqpp_liu,20,20,-0.139287376907651,-0.14513384578320876,0.017035179781879503,0.5359420664721672
product,3/10,crh,1,20,-0.10839560619553461,-0.10663558558410147,0.026103525057756236,0.6159377521978007
product,3/10,crh,2,20,-0.11968446104014352,-0.11985302173358253,0.026385651959483333,0.6159377521978007
product,3/10,crh,3,20,-0.11289026371519192,-0.11214541061496713,0.027231826461165846,0.6159377521978007
product,3/10,crh,4,20,-0.09587691347727698,-0.09735957979043014,0.02682725257014059,0.6159377521978007
product,3/10,crh,5,20,-0.1158742727744351,-0.11485807119217362,0.02627058785165544,0.6159377521978007
product,3/10,crh,6,20,-0.10700598229268896,-0.10692102429493822,0.027394331671123012,0.6159377521978007
product,3/10,crh,7,20,-0.1105776719977654,-0.11185666743697309,0.026577589263621422,0.6159377521978007
product,3/10,crh,8,20,-0.11544401473796218,-0.11578419550899416,0.0283838864964908,0.6159377521978007
product,3/10,crh,9,20,-0.10485091951839776,-0.10284032072611687,0.02557589568281848,0.6159377521978007
product,3/10,crh,10,20,-0.10397122420392191,-0.10548932015585011,0.025832804794623382,0.6159377521978007
product,3/10,crh,11,20,-0.10906569432738267,-0.11021604577363814,0.02743164127488202,0.6159377521978007
product,3/10,crh,12,20,-0.10039082478546482,-0.10154791158698578,0.026186146945564828,0.6159377521978007
product,3/10,crh,13,20,-0.09714695005810804,-0.09679526393396426,0.02788397971132314,0.6159377521978007
product,3/10,crh,14,20,-0.10839675765608678,-0.10988320370587396,0.026620801961136406,0.6159377521978007
product,3/10,crh,15,20,-0.11369582714385915,-0.11220417210844341,0.024784942800683423,0.6159377521978007
product,3/10,crh,16,20,-0.10530750094928043,-0.10820474875643304,0.024310073815559496,0.6159377521978007
product,3/10,crh,17,20,-0.10136995633060901,-0.10106390091281009,0.024577019157726105,0.6159377521978007
product,3/10,crh,18,20,-0.1074488921529518,-0.10602479710364471,0.02501150798115776,0.6159377521978007
product,3/10,crh,19,20,-0.11833386652623801,-0.12075212616992098,0.02522353766219637,0.6159377521978007
product,3/10,crh,20,20,-0.10933914363023958,-0.10981189257944118,0.026123459805772874,0.6159377521978007
product,3/10,pptd_liang,1,20,-0.10839560619553461,-0.10663558558410147,0.026103525057756236,0.6159377521978007
product,3/10,pptd_liang,2,20,-0.11968446104014352,-0.11985302173358253,0.026385651959483333,0.6159377521978007
product,3/10,pptd_liang,3,20,-0.11289026371519192,-0.11214541061496713,0.027231826461165846,0.6159377521978007
product,3/10,pptd_liang,4,20,-0.09587691347727698,-0.09735957979043014,0.02682725257014059,0.6159377521978007
product,3/10,pptd_liang,5,20,-0.1158742727744351,-0.11485807119217362,0.02627058785165544,0.6159377521978007
product,3/10,pptd_liang,6,20,-0.10700598229268896,-0.10692102429493822,0.027394331671123012,0.6159377521978007
product,3/10,pptd_liang,7,20,-0.1105776719977654,-0.11185666743697309,0.026577589263621422,0.6159377521978007
product,3/10,pptd_liang,8,20,-0.11544401473796218,-0.11578419550899416,0.0283838864964908,0.6159377521978007
product,3/10,pptd_liang,9,20,-0.10485091951839776,-0.10284032072611687,0.02557589568281848,0.6159377521978007
product,3/10,pptd_liang,10,20,-0.10397122420392191,-0.10548932015585011,0.025832804794623382,0.6159377521978007
product,3/10,pptd_liang,11,20,-0.10906569432738267,-0.11021604577363814,0.02743164127488202,0.6159377521978007
product,3/10,pptd_liang,12,20,-0.10039082478546482,-0.10154791158698578,0.026186146945564828,0.6159377521978007
product,3/10,pptd_liang,13,20,-0.09714695005810804,-0.09679526393396426,0.02788397971132314,0.6159377521978007
product,3/10,pptd_liang,14,20,-0.10839675765608678,-0.10988320370587396,0.026620801961136406,0.6159377521978007
product,3/10,pptd_liang,15,20,-0.11369582714385915,-0.11220417210844341,0.024784942800683423,0.6159377521978007
product,3/10,pptd_liang,16,20,-0.10530750094928043,-0.10820474875643304,0.024310073815559496,0.6159377521978007
product,3/10,pptd_liang,17,20,-0.10136995633060901,-0.10106390091281009,0.024577019157726105,0.6159377521978007
product,3/10,pptd_liang,18,20,-0.1074488921529518,-0.10602479710364471,0.02501150798115776,0.6159377521978007
product,3/10,pptd_liang,19,20,-0.11833386652623801,-0.12075212616992098,0.02522353766219637,0.6159377521978007
product,3/10,pptd_liang,20,20,-0.10933914363023958,-0.10981189257944118,0.026123459805772874,0.6159377521978007
product,3/10,tqpp_liu,1,20,-0.10826000855291248,-0.1065518241919789,0.026116029577096123,0.6159377521978007
